ACNO,Title,出版社,Authur Name
TRE-E0398,TSA  English Theme-based Exercises and Progress Tests S2 (Second Edition),Athens Education,Eldon Fung
TRE-E0399,Progressive English 1: Junior Secondary Supplementry Exercises (Second Edition),Athens Education,"Jeremy Walenn, Sara Walenn, Raine Kwong"
TRE-E0400,Developing Skills for HKDSE Paper 1 & 2 Reading and Writing S.4 Set B,Aristo Educational Press,"C. Nancarrow, S. L. Chu, J. Armstrong"
TRE-E0401,Teach & Practise Grammar & Usage for the HKDSE (Papers 3 & 4) Vol. 2,Pilot Publishing Co. Ltd.,Grace Chan
TRE-E0406,Grade A Comprehension Test for Paper 1 Reading,Lancaster Education,"Charlotte Inglis, Queen chin, Stuart Wiggen etc."
TRE-E0407,Classroom Score High in HKDSE English Mock Papers Book A(S.4-S.6),CLASSROOM Publications Limited,Matthew Werth
TRE-E0408,Classroom Score High in HKDSE English Mock Papers Book B(S.4-S.6),CLASSROOM Publications Limited,Matthew Werth
TRE-E0409,Classroom Grammar for Secondary Schools S.3(Teacher's Copy),CLASSROOM Publications Limited,"Grace Wong, Sheryl Lau, Sammi Sham"
TRE-E0410,Developing Skills All-In-One Practice Vol. 1 for HKDSE(2014 Edition),Aristo Educational Press,"M. Yuen, F. P. Bentley"
TRE-E0411,Developing Skills All-In-One Practice Vol. 2 for HKDSE(2014 Edition),Aristo Educational Press,"M. Yuen, F. P. Bentley"
TRE-E0412,Developing Skills  for HKDSE 4 Papers 1 & 2 Reading and Writing Set B(2014 Edition),Aristo Educational Press,"C. Nancarrow, S. L. Chu, J. Armstrong"
TRE-E0413,Developing Skills  for HKDSE 4 Papers 3 Listening & Integrated Skills Set B(2014 Edition),Aristo Educational Press,"C. Nancarrow, T. Lai, Y. F. Cheung"
TRE-E0416,HKDSE Exam Skills Paper 2 Writing Set B(Teacher's Edition),Oxford University Press,"So-Shan Au, Christine Bruce, Andrew Doig etc."
TRE-E0417,Junior Oxford Advenced Listening Book 1(Teacher's Edition),Oxford University Press,"Andrew Doig, Kevin Hayhoe, Daisy Hughes etc."
TRE-E0418,Success in Grammar 1(Teacher's Edition),Oxford University Press,"Andrew Doig, Kevin Hayhoe, Daisy Hughes etc."
TRE-E0419,Success in Grammar 2(Teacher's Edition),Oxford University Press,"Aaron Y K chan, Jannie C H Tsang"
TRE-E0420,Oxford English 2A(Teacher's Edition),Oxford University Press,"Rachel Grant, Sarah Jarboe, Joanne Claire Kent"
TRE-E0422,Treasure Plus 1B (Second Edition),Oxford University Press,"Rachel Grant, Joanne Claire Kent"
TRE-E0424,Pilot's English Series: English in Life Grammar & Usage with Answer Key (3rd Edition),Pilot Publishing Co. Ltd.,"Y. L. Ho, K. P. Poon"
TRE-E0425,Pilot's English Series: English in Life Grammar & Usage 2 with Answer Key (3rd Edition),Pilot Publishing Co. Ltd.,"Y. L. Ho, K. P. Poon"
TRE-E0426,Pilot's English Series: English in Life Grammar & Usage 3 with Answer Key (3rd Edition),Pilot Publishing Co. Ltd.,"Y. L. Ho, K. P. Poon"
TRE-E0428,Developing Skills Grammar & Usage for Junior Secondary Learners 1,Aristo Educational Press,C. Harris
TRE-E0429,Developing Skills On Track Grammar & Usage 1,Aristo Educational Press,C Harris
TRE-E0430,Developing Skills On Track 1B,Aristo Educational Press,"S. J. Alderson, J. K. Armstrong, E. Lai"
TRE-E0431,Classroom Grammar Revolution for Secondary Students S.1,CLASSROOM Publications Limited,Katherin Ho
TRE-E0433,Classroom Grammar Revolution for Secondary Students S.3,CLASSROOM Publications Limited,Katherin Ho
TRE-E0434,Long River Get Ready for Secondary 3 (Teacher's Copy),LONG RIVER Publications,Melanie Chan
TRE-E0435,Developing Skills On Track Workbook 1B (Teacher's Edition),Aristo Educational Press,"S. J. Alderson, S. Y. Leung"
TRE-E0436,Classroom Score High in HKDSe English Mock Papers Book 1( S.4-S.5),CLASSROOM Publications Limited,
TRPP-C0001,2006香港高級程度會考 AS 中國語文及文化考試報告及試題專輯(附評卷參考和聆聽考試光碟),香港考試及評核局,香港考試及評核局
TRPP-C0003,2006香港高級程度會考 A/AS 中國歷史考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0031,2003香港高級程度會考中國文學考試報告及試題專輯(附作答要求),考試及評核局,
TRPP-C0034,2005香港高級程度會考中國文學試題舉例,,
TRPP-C0035,2003香港高級程度會考中國語文及文化考試報告及試題專輯(附作答要求和聆聽考試光碟),香港考試及評核局,香港考試局
TRPP-C0036,2005香港高級程度會考AS中國語文及文化考試報告及試題專輯(附評卷參考和聆聽考試光碟),香港考試及評核局,
TRPP-C0039,2005香港高級程度會考中國歷史考試報告及試題專輯(附評卷參考),香港考試及評核局,
TRPP-C0162,2007香港高級程度會考 A/AS 中國歷史考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0180,2008香港高級程度會考中國歷史考試報告及試題專輯(附評卷參考),香港考試及評核局,
TRPP-C0181,2008香港高級程度會考中國歷史試題樣本,香港考試及評核局,
TRPP-C0189,2004香港高級程度會考中國語文及文化考試報告及試題專輯(附作答要求和聆聽考試光碟),香港考試及評核局,
TRPP-C0190,2007香港高級程度會考中國語文及文化考試報告及試題專輯(附評卷參考和聆聽考試光碟),香港考試及評核局,香港考試及評核局
TRPP-C0197,2010香港高級程度會考中國歷史考試報告及試題專輯(附評卷參考),香港考試及評核局,
TRPP-C0217,2010香港中學會考中國歷史考試報告及試題專輯(附評卷參考),香港考試及評核局,/
TRPP-C0222,香港文憑試中國語文相關歷年試題參考答應1982-2010,Hong Kong Joint-Us Press Limited,
TRPP-C0223,香港文憑試通識教育相關歷年試題參考答應2005-2010,Hong Kong Joint-Us Press Limited,
TRPP-C0229,香港中學文憑考試 : 考試規則及評核大綱2014,香港考試及評核局,
TRPP-C0233,2011香港高級程度會考AL中國文學考試報告及試題專輯(附評卷參考和聆聽考試光碟),香港考試及評核局,
TRPP-C0234,2011香港高級程度會考A/AS中國歷史考試報告及試題專輯(附評卷參考),香港考試及評核局,
TRPP-C0236,2012 香港中學文憑考試 中國語文及文化考試報告及試題專輯(附評卷參考和聆聽考試光碟),香港考試及評核局,香港考試及評核局
TRPP-C0237,2012 香港中學文憑考試 中國歷史考試報告及試題專輯(附評卷參考和聆聽考試光碟),香港考試及評核局,香港考試及評核局
TRPP-C0238,2012 香港中學文憑考試 通識教育考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0240,2012 香港高級程度會考 A/AS中國歷史 考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局.
TRPP-C0243,2013 香港中學文憑考試 中國歷史考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0244,2013 香港中學文憑考試 通識教育考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0245,2013 香港中學文憑考試 中國文學考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0246,2013 香港中學文憑考試 中國語文考試報告及試題專輯(附評卷參考及聆聽考試光碟),香港考試及評核局,香港考試及評核局
TRPP-C0248,2014 香港中學文憑考試 通識教育 考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0249,2014 香港中學文憑考試 中國語文 考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0250,2014 香港中學文憑考試 中國文學 考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0251,2014 香港中學文憑考試 中國歷史 考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0253,2015 香港中學文憑考試 中國語文 考試報告及試題專輯(附評卷參考及聆聽考試光碟),香港考試及評核局,香港考試及評核局
TRPP-C0254,2015 香港中學文憑考試 通識教育 考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0255,2015 香港中學文憑考試 中國文學 考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0256,2015 香港中學文憑考試 中國歷史 考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0258,2016 香港中學文憑考試 通識教育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0259,2016 香港中學文憑考試 中國歷史 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0260,2016 香港中學文憑考試 中國語文 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0262,2017 香港中學文憑考試 中國語文 試題專輯(附評卷參考、考生表現評論及聆聽考試光碟),香港考試及評核局,
TRPP-C0263,2017 香港中學文憑考試 中國歷史 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0264,2017 香港中學文憑考試 通識教育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0267,2016 香港中學文憑考試 中國文學 考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0268,2017 香港中學文憑考試 中國文學 考試報告及試題專輯(附評卷參考),香港考試及評核局,香港考試及評核局
TRPP-C0269,2018 香港中學文憑考試 中國語文 試題專輯(附評卷參考、考生表現評論及聆聽考試光碟),香港考試及評核局,
TRPP-C0270,2018 香港中學文憑考試 通識教育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0271,2018 香港中學文憑考試 中國歷史 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0272,2014 香港中學文憑考試 體育 試題報告及試題專輯(附評卷參考),香港考試及評核局,
TRPP-C0273,2015 香港中學文憑考試 體育 試題報告及試題專輯(附評卷參考),香港考試及評核局,
TRPP-C0274,2016 香港中學文憑考試 體育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0275,2017 香港中學文憑考試 體育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0276,2018 香港中學文憑考試 體育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0277,2019 香港中學文憑考試 通識教育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0278,2019 香港中學文憑考試 中國語文 試題專輯(附評卷參考、考生表現評論及聆聽考試光碟),香港考試及評核局,
TRPP-C0279,2019 香港中學文憑考試 中國歷史 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0280,2019 香港中學文憑考試 體育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0281,2020 香港中學文憑考試 中國語文 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0282,2020 香港中學文憑考試 中國歷史 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0283,2020 香港中學文憑考試 通識教育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0284,2021 香港中學文憑考試 通識教育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0285,2021 香港中學文憑考試 中國語文試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0286,2021 香港中學文憑考試 中國歷史 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0287,2021香港中學文憑考試 中國文學 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0288,2021 香港中學文憑考試 通識教育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0289,2021 香港中學文憑考試 中國語文 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0290,2021 香港中學文憑考試 中國歷史 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0291,2021 香港中學文憑考試 中國文學 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0292,2021 香港中學文憑考試 體育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0293,2020 香港中學文憑考試 體育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0294,2020 香港中學文憑考試 中國文學 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0295,2019 香港中學文憑考試 中國文學 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0296,2018 香港中學文憑考試 中國文學 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0297,2022 香港中學文憑考試 中國語文 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0298,2022 香港中學文憑考試 通識教育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0299,2022 香港中學文憑考試 中國歷史 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0300,2022 香港中學文憑考試 中國文學 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0301,2022 香港中學文憑考試 視覺藝術 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0302,2021 香港中學文憑考試 視覺藝術 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0303,2020 香港中學文憑考試 視覺藝術 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0304,2019 香港中學文憑考試 視覺藝術 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0305,2018 香港中學文憑考試 視覺藝術 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-C0306,2022 香港中學文憑考試 體育 試題專輯(附評卷參考及考生表現評論),香港考試及評核局,
TRPP-E0001,2006 HKALE AS Mathematics & Statistics Examination Report and Question Papers(with marking scheme),香港考試及評核局,香港考試及評核局
TRPP-E0002,2006 HKALE AL Pure Mathematics Examination Report and Question Papers(with marking scheme),香港考試及評核局,香港考試及評核局
TRPP-E0003,2006 HKALE A/AS Physics Examination Report and Question Papers(with marking scheme),香港考試及評核局,
TRPP-E0005,2006 HKALE AL Principles of Accounts Examination Report and Question Papers(with marking scheme),H.K.E. And Assessment Authority,
TRPP-E0006,2003 HKALE  AL Liberal Studies Examination Report and Question Papers(with marking criteria),考評局,
TRPP-E0007,2004 HKALE AL Liberal Studies Examination Report and Question Papers(with marking criteria),H.K.E. And Assessment Authority,
TRPP-E0008,2005 HKALE AL Liberal Studies Examination Report and Question Papers(with marking scheme),香港考試及評核局,
TRPP-E0010,2006 HKALE A/AS History  Examination Report and Question Papers(with marking schemes),H.K.E. And Assessment Authority,
TRPP-E0011,2006 HKALE  AL Geography  Examination Report and Question Papers(with marking schemes),H.K.E. And Assessment Authority,
TRPP-E0012,2006 HKALE AS Use of English  Examination Report and Question Papers(with marking schemes and listening test CD),Hong Kong Examinations and Assessment Authority,Hong Kong Examinations and Assessment Authority
TRPP-E0013,2006 HKALE A/AS Economics  Examination Report and Question Papers(with marking schemes),H.K.E. And Assessment Authority,
TRPP-E0015,2006 HKALE A/AS Applied Mathematics Examination Report and Question Papers(with marking schemes),香港考試及評核局,
TRPP-E0046,2006 HKCEE Geography Examination Report and Question Papers(with marking scheme),H.K.E. And Assessment Authority,
TRPP-E0096,2003 HKALE A/AS Applied Mathematics Examination Report and Question Papers(with outlines of solutions),考試及評核局,
TRPP-E0098,2005 HKALE A/AS Applied Mathematics Examination Report and Question Papers(with marking scheme),香港考試及評核局,
TRPP-E0106,2005 HKALE A/AS Economics Examination Report and Question Papers(with marking schemes),H.K.E. And Assessment Authority,
TRPP-E0107,2003 HKALE History Examination Report and Question Papers(with answer requirements),香港考試及評核局,
TRPP-E0108,2004 HKALE A/AS History Examination Report and Question Papers(with answer requirements),香港考試及評核局,
TRPP-E0109,2005 HKALE A/AS History Examination Report and Question Papers(with marking schemes),香港考試及評核局,
TRPP-E0112,2005 HKALE AS Mathematics and Statistics Examination Report and Question Papers(with marking scheme),香港考試及評核局,
